,gini
337,0.7024321269612259
338,0.719648376482557
339,0.6966793369257354
340,0.7141451371972245
341,0.6832768779324241
342,0.693716959822461
343,0.6831349217614834
344,0.710864956800754
345,0.71863059068501
346,0.7242801732892831
347,0.7095182904422391
348,0.7126282609371103
349,0.5678682081193183
350,0.6895661865243667
351,0.7434743148528903
352,0.7326924894774385
353,0.6613025854362439
354,0.7235004453019499
355,0.725738892520529
356,0.6858310863276442
357,0.6932544727281195
358,0.6737117041651902
359,0.754744804202784
360,0.679425769793496
361,0.6557075150078595
362,0.7457790382059899
363,0.6931920796203173
364,0.6650642666251487
365,0.6795429256568115
366,0.6970681871340426
367,0.6625966237089564
368,0.6730773470225265
369,0.6830554740173668
370,0.8252368880939367
371,0.7172547270719599
372,0.7586717415892784
373,0.831055188283416
374,0.827853609762623
375,0.8168796994091109
376,0.8015445988852951
377,0.8312650790520105
378,0.827479291088413
379,0.669116448664582
380,0.7825794689281561
381,0.8339948467029545
382,0.7257666322153784
383,0.7614865503500604
384,0.7136039832459204
385,0.7635800388399021
386,0.8104282090363647
387,0.7327269663565811
388,0.7332782815982495
389,0.8343288728421969
390,0.6196171674239517
391,0.69287488172779
392,0.6494036428863199
393,0.6282529839484866
394,0.6670243944628503
395,0.6143143097299385
396,0.6408125193821421
397,0.6756366961909508
398,0.6104710766851313
399,0.7073624533314692
400,0.6155016302807836
401,0.646211715265883
402,0.6851086573187346
403,0.6511555824227905
404,0.6733280836790688
405,0.6462845660919498
406,0.6226364135789666
407,0.5846568517532981
408,0.6371305332444598
409,0.8086221648459625
410,0.6816826981983324
411,0.7097016396691798
412,0.6978362977623009
413,0.681845232604834
414,0.6904775522566274
415,0.6858135275868773
416,0.7251204995721949
417,0.7029920087192228
418,0.7108655637477084
419,0.6992599952858929
420,0.8413622578214995
421,0.836510088832534
422,0.8836689685094471
423,0.8378203720963763
424,0.8384681442569305
425,0.8247916567363812
426,0.8373768333221621
427,0.8407097097855937
428,0.8426470577721377
429,0.8310969565979647
430,0.7146124437890964
431,0.6985746482277527
432,0.6801797995362914
433,0.7221680539669607
434,0.6775026444318483
435,0.7127738837833889
436,0.7131538332465527
437,0.712412480259363
438,0.717757773180731
439,0.6284806012141969
440,0.7164747363902796
441,0.8355561027360523
442,0.7454537642644397
443,0.7200190685897577
444,0.653093107716766
445,0.6969412827019051
446,0.7240121450722314
447,0.7108111944347199
448,0.7206625202895319
449,0.7096815896379506
450,0.7161182941501173
451,0.6525168078303055
452,0.7374784678724324
453,0.7174252906715124
454,0.6966652716995801
455,0.7188027065876649
456,0.7816960090586794
457,0.7174340173755448
458,0.7200973492666338
459,0.6527223132803426
460,0.6805334846226666
461,0.665518254224361
462,0.6675990936727781
463,0.6675414072328869
464,0.6775087986275149
465,0.6700463735308775
466,0.6689124197287941
467,0.6686329308050225
468,0.6782689475951232
469,0.6352945693671918
470,0.664091954183542
471,0.725673444985381
472,0.6623829204238713
473,0.6821776575635541
474,0.6978879651204715
475,0.6589065500280628
476,0.6542540172006878
477,0.6684078877466907
478,0.649912956930399
479,0.7153632926007082
480,0.5580341145205502
481,0.6607859605043932
482,0.5771720249989453
483,0.5759686752465208
484,0.5461758120666831
485,0.5691291975069773
486,0.5616907097391831
487,0.5763198385772863
488,0.5506198999986831
489,0.6853101615717591
490,0.7047025275604349
491,0.6978470954979253
492,0.7166070548954011
493,0.7025308825153558
494,0.7209504468188457
495,0.6808107867544794
496,0.6454171295326029
497,0.6982216611523742
498,0.6844568154985362
499,0.6139260925086127
500,0.8183926741361293
501,0.6498546879613519
502,0.7564568020197643
503,0.8265137216381022
504,0.804536646959057
505,0.8216345096922324
506,0.8230225841858536
507,0.8244343839667221
508,0.8197887902466953
509,0.6955650473776761
510,0.7003286672459694
511,0.7633307180722255
512,0.6700808089423625
513,0.7011677246890851
514,0.7184380341795417
515,0.7139810421846889
516,0.7135397125867262
517,0.7001967140485925
518,0.6486100182589799
519,0.8328909636608103
520,0.6413492187389648
521,0.6603496441699095
522,0.661567997891782
523,0.6409434340592587
524,0.6375805535001602
525,0.6223032255108981
526,0.6225652451586199
527,0.6845415250138921
528,0.6460983303668983
529,0.7407191433231212
530,0.785829665664655
531,0.7096225404430934
532,0.8059390554747872
533,0.7898988495672666
534,0.7872033444002526
535,0.8225188033159797
536,0.805422227001966
537,0.7864788434709526
538,0.814768345928397
539,0.7277394398744893
540,0.7200418651026668
541,0.6746108654656526
542,0.7864465879783322
543,0.7219825772769958
544,0.7219228153966079
545,0.7234640788779373
546,0.6972615209504298
547,0.7272805273475674
548,0.7269061376006681
549,0.6483826901456664
550,0.7247711837190954
551,0.7433550031174275
552,0.663960365790563
553,0.7244315653951785
554,0.6784659843925446
555,0.7291650130906042
556,0.7274075464886691
557,0.7278450171862775
558,0.7342862860202177
559,0.6644816693958397
560,0.7183064553030187
561,0.6864166660295572
562,0.6713553789271022
563,0.7243254280270977
564,0.6162906298827623
565,0.7333036599344699
566,0.7277376244873389
567,0.6926929274736945
568,0.7233595309076827
569,0.6015548367847885
570,0.7045217569898301
571,0.8001393859279895
572,0.7376792631851994
573,0.7221648259028908
574,0.7169927598930443
575,0.7164206708552672
576,0.7042197589697848
577,0.7152225986031382
578,0.7319169416818456
579,0.8151512988477068
580,0.7984436056857169
581,0.6948080709141393
582,0.8623580989492944
583,0.7999399381729703
584,0.7602953644541459
585,0.7744713158089129
586,0.7692267901655813
587,0.769569505020961
588,0.7935705217976092
589,0.6618122055343092
590,0.6593232958512092
591,0.6811056730121613
592,0.629068837512546
593,0.6891848571861467
594,0.7314304449225291
595,0.6913601074406832
596,0.6978559778195711
597,0.6864536762930796
598,0.7075288856830626
599,0.5768996905794919
600,0.5852933867515058
601,0.7153558077165395
602,0.6269139071039176
603,0.5733507147920945
604,0.6115927330045436
605,0.5937226827256274
606,0.6060383496719024
607,0.593606253777049
608,0.5811894526659492
609,0.7288774989671615
610,0.7903047744225622
611,0.700782065947674
612,0.8269980469146602
613,0.8242664928298198
614,0.7558765996394852
615,0.8109733382216534
616,0.74703065731155
617,0.8423624720845153
618,0.8231983254517451
619,0.6469322827275108
620,0.6794715570491321
621,0.6918255463355713
622,0.6619966901042679
623,0.6559560786913781
624,0.6635631969132119
625,0.6754292261031175
626,0.6588633881305468
627,0.691698253083834
628,0.7007591869158479
629,0.6956275294475577
630,0.6035262949600202
631,0.777293927003518
632,0.7231102731105621
633,0.630353635841918
634,0.6479973585901196
635,0.6709263645405569
636,0.7055911387554672
637,0.6411771735051787
638,0.6681562015522563
639,0.8335123788038735
