,gini
444,0.6610620438063854
445,0.6915612098703451
446,0.6897871239975889
447,0.6626564617081835
448,0.66991206640843
449,0.6131548331011895
450,0.7575871061239737
451,0.8026185928644511
452,0.8281821600443349
453,0.7545492375149918
454,0.7625163089465213
455,0.7528907192395542
456,0.7322268715634896
457,0.7591433190974476
458,0.757925346356074
459,0.8297477326641032
460,0.7223523457030593
461,0.7464405872574368
462,0.7581017052787151
463,0.7236475580430687
464,0.7205710401295752
465,0.7106843963188547
466,0.6821786250729147
467,0.7254354244064467
468,0.7314177974815946
469,0.7391593245961972
470,0.6732767310241995
471,0.6727784957725115
472,0.7898872420882661
473,0.6945017882222855
474,0.6421232330452753
475,0.6970379747685108
476,0.6977946399019171
477,0.7132441138359419
478,0.7064596975786769
479,0.6404451011425668
480,0.5947144770813709
481,0.6586074576967474
482,0.5901664695738099
483,0.6132143634838775
484,0.6254313828676357
485,0.5918732303629982
486,0.5664696645090563
487,0.6149016268633076
488,0.5854819058756268
489,0.6378847805503953
490,0.7285855794835092
491,0.7445645898148939
492,0.7165607332411753
493,0.7504867700818458
494,0.6967137689817927
495,0.7305468648629608
496,0.7317088376884484
497,0.7409760942497741
498,0.7394000043309705
499,0.6717690399027907
500,0.7888033423521819
501,0.7153837661382195
502,0.7154599795186081
503,0.7687301962573552
504,0.837705489326313
505,0.7935986310019635
506,0.8311061224703991
507,0.7928682216431499
508,0.7983301133447801
509,0.723682407414268
510,0.6907691965550792
511,0.6972337243229288
512,0.7463778875572626
513,0.6922528816979984
514,0.6680847375883018
515,0.6898710116437485
516,0.7042426965924515
517,0.7023299508292238
518,0.6651892385674348
519,0.6744167328775208
520,0.6507874002704331
521,0.8361213576237091
522,0.7146935578315445
523,0.6558693567312893
524,0.657485931917173
525,0.6556370325997086
526,0.6475312392346594
527,0.6450206159210065
528,0.655390501877752
529,0.8363199366875474
530,0.8090315598488691
531,0.6478577889321515
532,0.758419915163458
533,0.777724725099879
534,0.8298795585808342
535,0.7838958281663811
536,0.823453344147596
537,0.8105750257641005
538,0.7918450075405643
539,0.7101445775255002
540,0.663780744643295
541,0.5327669569607271
542,0.7183071095405822
543,0.6636123743780327
544,0.6596519312207939
545,0.6684359607379493
546,0.6644143871783562
547,0.6860848277589973
548,0.6732898157212968
549,0.673522505239662
550,0.6717544594861432
551,0.6927839362803262
552,0.6495845543958134
553,0.6746553949084338
554,0.6617428417137632
555,0.6416568352956119
556,0.6565452700645461
557,0.6197089178584382
558,0.6761061006021417
559,0.7228195174958565
560,0.6868323849829377
561,0.8240994360892476
562,0.6747649224905862
563,0.6751789341688302
564,0.6381787918124323
565,0.6613099808274225
566,0.5866092881288298
567,0.6695673990756822
568,0.6835136403840413
569,0.8065008654204505
570,0.6997218686358155
571,0.6860170801611242
572,0.6688314840739812
573,0.7301800030854293
574,0.6774593744612877
575,0.7452968036535916
576,0.7185837623375144
577,0.7160646739976174
578,0.7155447459226638
579,0.6511887235075006
580,0.7433812042674766
581,0.574436309968238
582,0.838061495846871
583,0.7567824848936682
584,0.7777293516986048
585,0.7589722215683296
586,0.7143749861702865
587,0.756847873691562
588,0.7494146521873908
589,0.6301057690406106
590,0.7421191619528036
591,0.7253243954057995
592,0.7071787207260084
593,0.762249826429671
594,0.7019212942574676
595,0.7412424525336314
596,0.7364281535793985
597,0.7421375107678716
598,0.7334354412797113
599,0.7134843399174654
600,0.5860810466714385
601,0.5474425744127578
602,0.6109134035598639
603,0.6091253324290323
604,0.5944534228556547
605,0.6130387157664485
606,0.6093985951022036
607,0.6581582036328745
608,0.6091011122758316
609,0.6738699411763418
610,0.7976123564666383
611,0.6646279658977607
612,0.7039878409185442
613,0.7982348335302573
614,0.8516894990140677
615,0.8055898776719089
616,0.8246771789406948
617,0.7331018301002357
618,0.8194065681220422
619,0.782934114610005
620,0.7123044184923049
621,0.8089500421524578
622,0.7234357511987731
623,0.7041756479647208
624,0.6700760094359145
625,0.7151854545295069
626,0.7276236041863386
627,0.7108882404084211
628,0.6865656492513877
629,0.7594858766761378
630,0.6388608167735194
631,0.6840865794166475
632,0.7494236472542417
633,0.6637989180826478
634,0.6726432733091188
635,0.6562459355329366
636,0.630218481253584
637,0.6781506361770442
638,0.6752140908345631
639,0.677499901531637
